379	2618.03 3902.11     750	1
380	 3956.3 2415.82     750	1
381	   3000 3732.05     750	1
382	3827.09 2813.47     750	1
383	3338.26 3486.29     750	1
384	3618.03 3175.57     750	1
385	 2870.8 2502.75       0	1
386	   1000 3732.05    9750	1
387	661.739 3486.29    9750	1
388	172.909 2813.47    9750	1
389	381.966 3175.57    9750	1
390	1381.97 3902.11    9750	1
391	43.7048 2415.82    9750	1
392	1790.94 3989.04    9750	1
393	   0 2000 9750	1
394	2209.06 3989.04    9750	1
395	43.7048 1584.18    9750	1
396	2618.03 3902.11    9750	1
397	172.909 1186.53    9750	1
398	   3000 3732.05    9750	1
399	381.966 824.43   9750	1
400	3338.26 3486.29    9750	1
401	661.739 513.71   9750	1
402	3618.03 3175.57    9750	1
403	   1000 267.949    9750	1
404	3827.09 2813.47    9750	1
405	1381.97 97.887   9750	1
406	 3956.3 2415.82    9750	1
407	1790.94 10.9562    9750	1
408	4000 2000 9750	1
409	2209.06 10.9562    9750	1
410	 3956.3 1584.18    9750	1
411	2618.03 97.887   9750	1
412	3827.09 1186.53    9750	1
413	   3000 267.949    9750	1
414	3618.03 824.43   9750	1
415	3338.26 513.71   9750	1
416	 1582.8 2937.05 1754.92	0
417	 3956.3 1584.18    5250	1
418	4000 2000 5250	1
419	3827.09 1186.53    5250	1
420	 3956.3 2415.82    5250	1
421	3618.03 824.43   5250	1
422	3827.09 2813.47    5250	1
423	3338.26 513.71   5250	1
424	3618.03 3175.57    5250	1
425	   3000 267.949    5250	1
426	3338.26 3486.29    5250	1
427	2618.03 97.887   5250	1
428	   3000 3732.05    5250	1
429	2209.06 10.9562    5250	1
430	2618.03 3902.11    5250	1
431	1790.94 10.9562    5250	1
432	2209.06 3989.04    5250	1
433	1381.97 97.887   5250	1
434	1790.94 3989.04    5250	1
435	   1000 267.949    5250	1
436	1381.97 3902.11    5250	1
437	661.739 513.71   5250	1
438	   1000 3732.05    5250	1
439	381.966 824.43   5250	1
440	661.739 3486.29    5250	1
441	172.909 1186.53    5250	1
442	381.966 3175.57    5250	1
443	43.7048 1584.18    5250	1
444	172.909 2813.47    5250	1
445	   0 2000 5250	1
446	43.7048 2415.82    5250	1
447	3618.03 824.43   8250	1
448	3827.09 1186.53    8250	1
449	3338.26 513.71   8250	1
450	 3956.3 1584.18    8250	1
451	   3000 267.949    8250	1
452	4000 2000 8250	1
453	2618.03 97.887   8250	1
454	 3956.3 2415.82    8250	1
455	2209.06 10.9562    8250	1
456	3827.09 2813.47    8250	1
457	1790.94 10.9562    8250	1
458	3618.03 3175.57    8250	1
459	1381.97 97.887   8250	1
460	3338.26 3486.29    8250	1
461	   1000 267.949    8250	1
462	   3000 3732.05    8250	1
463	661.739 513.71   8250	1
464	2618.03 3902.11    8250	1
465	381.966 824.43   8250	1
466	2209.06 3989.04    8250	1
467	172.909 1186.53    8250	1
468	1790.94 3989.04    8250	1
469	43.7048 1584.18    8250	1
470	1381.97 3902.11    8250	1
471	   0 2000 8250	1
472	   1000 3732.05    8250	1
473	43.7048 2415.82    8250	1
474	661.739 3486.29    8250	1
475	172.909 2813.47    8250	1
476	381.966 3175.57    8250	1
477	1381.97 3902.11    3750	1
478	1790.94 3989.04    3750	1
479	   1000 3732.05    3750	1
480	2209.06 3989.04    3750	1
481	661.739 3486.29    3750	1
482	2618.03 3902.11    3750	1
483	381.966 3175.57    3750	1
484	   3000 3732.05    3750	1
485	172.909 2813.47    3750	1
486	3338.26 3486.29    3750	1
487	43.7048 2415.82    3750	1
488	3618.03 3175.57    3750	1
489	   0 2000 3750	1
490	3827.09 2813.47    3750	1
491	43.7048 1584.18    3750	1
492	 3956.3 2415.82    3750	1
493	172.909 1186.53    3750	1
494	4000 2000 3750	1
495	381.966 824.43   3750	1
496	 3956.3 1584.18    3750	1
497	661.739 513.71   3750	1
498	3827.09 1186.53    3750	1
499	   1000 267.949    3750	1
500	3618.03 824.43   3750	1
501	1381.97 97.887   3750	1
502	3338.26 513.71   3750	1
503	1790.94 10.9562    3750	1
504	   3000 267.949    3750	1
505	2209.06 10.9562    3750	1
506	2618.03 97.887   3750	1
507	3020.31 1668.48 5734.88	0
508	2976.45 1682.73 7495.21	0
509	1372.49 2863.7  10721	0
510	1017.99 2319.07  7500.8	0
511	2899.93 1480.42    1389	0
512	931.904 2347.05    6375	0
513	1777.44 952.953 6493.91	0
514	1141.89 1376.55       0	1
515	1790.94 3989.04   11250	1
516	2209.06 3989.04   11250	1
517	1381.97 3902.11   11250	1
518	2618.03 3902.11   11250	1
519	   1000 3732.05   11250	1
520	   3000 3732.05   11250	1
521	661.739 3486.29   11250	1
522	3338.26 3486.29   11250	1
523	381.966 3175.57   11250	1
524	3618.03 3175.57   11250	1
525	172.909 2813.47   11250	1
526	3827.09 2813.47   11250	1
527	43.7048 2415.82   11250	1
528	 3956.3 2415.82   11250	1
529	    0  2000 11250	1
530	 4000  2000 11250	1
531	43.7048 1584.18   11250	1
532	 3956.3 1584.18   11250	1
533	172.909 1186.53   11250	1
534	3827.09 1186.53   11250	1
535	381.966 824.43  11250	1
536	3618.03 824.43  11250	1
537	661.739 513.71  11250	1
538	3338.26 513.71  11250	1
539	   1000 267.949   11250	1
540	   3000 267.949   11250	1
541	1381.97 97.887  11250	1
542	2618.03 97.887  11250	1
543	1790.94 10.9562   11250	1
544	2209.06 10.9562   11250	1
545	1368.43 1130.71 8933.44	0
546	1773.44 3065.86 2873.57	0
547	2943.68 2544.84 2873.57	0
548	1772.93 931.702  2846.6	0
549	2948.49 2547.61 4678.92	0
550	1764.73 3106.86 5703.75	0
551	   2000 3081.42 917.806	0
552	 2231.3 911.809 4373.87	0
553	1162.45 1245.87 10320.6	0
554	 2458.4 970.407 10320.6	0
555	941.113 2344.05 8872.49	0
556	 1047.8 1450.25 3105.77	0
557	 958.57 1398.73    1125	0
558	1539.34 3034.66 4012.92	0
559	3143.68 2371.61   10875	0
560	2486.15 908.099  3389.4	0
561	2683.07 2940.17 8794.69	0
562	3105.23 1640.89 8794.69	0
563	1313.96 1055.74 7711.81	0
564	2674.91 2928.93 7683.77	0
565	2462.82 960.487  743.54	0
566	1055.26 1149.35   12000	1
567	2485.08 3089.51 6151.74	0
568	1295.16 1029.87 5809.49	0
569	2500.48   875.9 9325.92	0
570	3053.05 2607.98 1805.35	0
571	661.739 3486.29    2250	1
572	381.966 3175.57    2250	1
573	1381.97 3902.11    2250	1
574	   1000 3732.05    2250	1
575	172.909 2813.47    2250	1
576	1790.94 3989.04    2250	1
577	43.7048 2415.82    2250	1
578	2209.06 3989.04    2250	1
579	   0 2000 2250	1
580	2618.03 3902.11    2250	1
581	43.7048 1584.18    2250	1
582	   3000 3732.05    2250	1
583	172.909 1186.53    2250	1
584	3338.26 3486.29    2250	1
585	381.966 824.43   2250	1
586	3618.03 3175.57    2250	1
587	661.739 513.71   2250	1
588	3827.09 2813.47    2250	1
589	   1000 267.949    2250	1
590	 3956.3 2415.82    2250	1
591	1381.97 97.887   2250	1
592	4000 2000 2250	1
593	1790.94 10.9562    2250	1
594	 3956.3 1584.18    2250	1
595	2209.06 10.9562    2250	1
596	3827.09 1186.53    2250	1
597	2618.03 97.887   2250	1
598	3618.03 824.43   2250	1
599	   3000 267.949    2250	1
600	3338.26 513.71   2250	1
601	736.448 1867.2   5625	0
602	 3102.1 2358.09 3791.76	0
603	1123.12 2789.54 8186.35	0
604	 3179.3 1876.05 675.161	0
605	 2488.2 903.489 11345.5	0
606	2896.48 1192.81 8144.15	0
607	2495.93 886.116 6018.67	0
608	1229.16 3060.98    7125	0
609	1504.26 886.556 628.033	0
610	1114.42 2983.54       0	1
611	2820.61 3129.47       0	1
612	853.578 1338.11    4125	0
613	1059.83 2846.53 9993.65	0
614	   2000 3215.34 11261.7	0
615	783.103 2531.25   12000	1
616	3168.92 2379.81 9070.74	0
617	1744.31 797.069 8322.83	0
618	2272.92 3284.01 7102.57	0
619	1734.97 753.116 1962.88	0
620	 3178.1 2382.79 6024.34	0
621	3089.07 1371.23 2836.44	0
622	3100.96 1364.36 5008.25	0
623	 658.97 2140.95    3375	0
