2786	-1.513208511739210e+02 -1.534421715174808e+02  2.133341158839814e+03	-9.620802377702589e-01 -8.465555190034003e+00 -7.503474952263751e+00	20611	0
2850	-1.803122292025696e+02 -1.958685783886735e+02  2.419719405220365e+03	-3.072430611230708e+00  3.972257199254571e+00  7.044687810485293e+00	20611	0
2851	-2.291025971044414e+02  7.608468965567249e+02  2.491844296901393e+03	-5.778404458568472e-16  3.560364087249827e-16  9.567362112873568e-16	18375	0
2863	-2.291025971044414e+02  8.421641763931780e+02  2.573161576737846e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	18375	1
2871	-5.883128419472075e+02  6.498311319104370e+02  1.576141015264814e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	4235	1
2873	6.208397538817887e+02 6.130615792887365e+02 2.822063163715511e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	8319	1
2881	-7.764032457428293e+02 -2.623366158202093e+02  3.259055154488797e+03	-4.720304825408702e+00 -2.077267696939298e+00 -2.643037128469379e+00	6467	0
2894	 1.838477631085038e+01 -8.718626612030130e+02  2.949342384329089e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	20338	1
2964	-7.785245660863886e+02  3.952726906832800e+02  3.044801799789273e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6699	1
3004	-8.640844866099611e+02 -1.152584053334074e+02  2.044245704410308e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	5501	1
3018	-1.301076477383247e+02 -9.475230867899722e+01  2.172232031805074e+03	-2.184891134660992e+00 -2.184891134660992e+00 -3.292705998393065e-16	20611	0
3025	-1.117228714274745e+02 -7.636753236814707e+01  2.172232031805074e+03	-1.707313818112770e-16 -3.594344880236941e-17 -2.695758660177082e-16	20611	0
3040	-9.899494936611677e+01 -7.657966440250310e+02  1.303197797726807e+03	-1.736463721327780e+00 -1.224619491670935e-16  1.736463721327777e+00	19148	0
3059	-8.131727983645283e+01 -4.398204178980325e+02  3.233599310366082e+03	 3.173417756886946e-16  2.457418371389068e+00 -2.457418371389053e+00	15344	0
3107	-5.975052301026326e+02  5.451793282948280e+02  1.671600430724998e+03	 4.197244413419305e-16 -1.167759125404408e-16  6.752758265361198e-16	4235	0
3108	-6.420529573173851e+02  5.897270555095805e+02  1.671600430724998e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	4235	1
3155	-7.841814203358811e+02 -2.672863632885148e+02  3.346736395355929e+03	-8.900518775068631e-18 -1.696297241458329e+00  1.696297241458342e+00	6467	0
3170	1.272792206135784e+01 8.676200205158939e+02 1.479974493023444e+03	2.764294902443863e-16 4.603214458478533e-02 4.603214458477822e-02	19829	0
3192	-8.174154390516488e+02  3.047630226914021e+02  3.024295703134864e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6699	1
3204	-8.145870119269027e+02 -3.125411972844540e+02  2.025153821318272e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	19151	1
3215	8.103443712397834e+02 3.273904396893715e+02 1.460175503150220e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	20611	1
3219	6.363961030678927e+02 5.960910165402595e+02 6.837722574073914e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	7025	1
3244	6.646803743153546e+01 6.710443353460336e+02 1.042982502250157e+03	-6.708142087590300e+00  8.191625982181918e+00 -1.483483894591615e+00	20229	0
3251	-4.080006127446379e+02 -1.110157646462879e+02  1.206324168704250e+03	-1.676511525114012e+00 -1.676511525114014e+00  3.536684689647782e-18	20611	0
3315	-8.669129137347073e+02  9.404520189781078e+01  2.902673336770777e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6145	1
3354	-4.914392129246505e+02 -7.424621202458752e+01  2.210415797989147e+03	-1.161759072031732e+00 -1.358161753330581e-16  1.161759072031739e+00	20611	0
3361	 2.595081886954631e+02 -4.369919907732863e+02  2.755595126283975e+03	 1.259939456854905e-16 -7.825919794043560e-17 -4.026796989730882e-16	20611	0
3367	 2.934493141924170e+02 -4.638620484583753e+02  3.225114028991843e+03	-6.915594104916899e+00  1.972152263052530e-31 -6.915594104916899e+00	19899	0
3373	2.107178207935912e+02 6.081118318204312e+01 1.484924240491750e+03	-2.615580113784597e-16  5.885958598178942e-17 -6.067308143149904e-16	20611	0
3389	-8.138799051457162e+02  3.167838379715733e+02  2.127684304590322e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	20611	1
3419	 4.348706704297267e+02 -7.608468965567250e+02  7.742819253992694e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	4160	1
3455	-1.294005409571382e+02 -2.658721497261420e+02  2.443053928999521e+03	 4.227800467509599e+00 -1.141060342120133e-16 -4.227800467509592e+00	20611	0
3467	-7.643824304626578e+02 -4.200214280248092e+02  6.413458505361986e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	5329	1
3473	 3.585031380615794e+02 -7.940809152724929e+02  2.959948986046888e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	19899	1
3476	-8.704484476406399e+02  5.515432893255070e+01  2.233750321768303e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	18219	1
3477	-6.413458505361984e+02  5.904341622907673e+02  1.856862407395874e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	18389	1
3521	2.107178207935912e+02 3.818376618407365e+01 1.462296823493780e+03	-1.108966400053524e-15 -2.314828307047823e-16 -1.026498316672238e-15	20611	0
3526	-6.201326471006021e+02  6.144757928511098e+02  1.718269478283310e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	4235	1
3536	-1.767766952966368e+02  4.285067093990478e+02  2.272641194733564e+03	-3.761626646658030e+00 -3.811003508201749e-16  3.761626646658030e+00	20611	0
3537	-6.943788591251895e+02  5.310371926710973e+02  2.963484519952820e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6700	1
3551	 3.797163414971758e+02 -4.638620484583753e+02  3.311381056296602e+03	-1.235900642892045e-15  3.323687994012614e-17 -1.363214914195623e-15	19899	0
3575	-2.015254326381660e+02  2.269812767608819e+02  3.507249634685275e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	10530	1
3646	-7.219560235914651e+02  4.935605332682101e+02  2.854590075650092e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6700	1
3659	7.693321779309636e+02 2.347594513539337e+02 1.326532321505963e+03	-3.363347482924185e-16 -1.564583011356719e-16 -5.752657590887942e-16	20611	0
3661	-8.584276323604687e+02 -1.753624817342638e+02  2.585182392018018e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	20068	1
3669	-2.142533546995237e+02  5.374011537017782e+01  3.184101835683024e+03	2.089142673350608e-02 4.144316301684370e-02 2.055173628333762e-02	4954	0
3709	-2.651650429449553e+02 -4.666904755831206e+01  1.631295344197365e+03	 1.944151011567349e+00  2.528078302248975e-16 -1.944151011567335e+00	20611	0
3717	-8.308504678941933e+02  2.623366158202091e+02  2.863782463805517e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6145	1
3719	 1.053589103967955e+02 -8.768124086713192e+01  1.334310496099015e+03	 6.999894146608383e+00  1.795087707647731e+00 -5.204806438960667e+00	20611	0
3758	6.936717523440032e+02 3.104198769408943e+02 1.326532321505963e+03	 6.353764529768594e+00 -6.353764529768591e+00  5.169738086927868e-17	20611	0
3789	-1.011162697096763e+02  8.697413408594534e+02  1.011869803877949e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	20229	1
3792	6.173042199758559e+02 5.621498910433052e+02 2.869439318055010e+03	 2.022875039537646e-17 -3.524796583028547e-01  3.524796583028262e-01	20611	0
3841	 5.932625894155135e+02 -6.088189386016173e+02  2.917522579175695e+03	-2.607651499120010e+00  4.058543620520135e-17 -2.607651499120010e+00	10579	0
3842	-2.786000717874997e+02  5.444722215136403e+01  3.249155659552186e+03	-5.991278892711918e+00 -1.932472159509757e-02  5.971954171116806e+00	4954	0
3867	-3.740594872476836e+02 -1.796051224213831e+02  7.884240610230004e+02	-2.340731516916698e+00  4.837886152026378e+00  7.178617668943076e+00	20611	0
3890	-7.113494218736666e+02 -1.590990257669730e+02  2.557605227551742e+03	-8.354818186723287e-16  1.443059914386940e-15 -1.099561286908118e-16	20068	0
3891	-7.629682169002846e+02 -1.074802307403552e+02  2.557605227551742e+03	-2.347437519991834e-16  2.814952299267042e-16 -1.643558934961488e-16	20068	0
3917	8.598418459228418e+02 1.569777054234136e+02 3.020760169228931e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	3382	1
3923	 1.972827919510469e+02 -2.920351006300441e+02  3.040559159102154e+03	-3.733359037767408e-16  4.779202202325010e+00 -4.779202202325024e+00	19899	0
3927	-3.464823227814088e+01  2.248599564173221e+02  1.894339066798761e+03	 1.957857971665902e+00 -7.263353185338710e+00 -9.221211157004603e+00	20611	0
3945	-8.626702730475878e+01  8.471139238614838e+02  1.011162697096763e+03	 4.319924091578180e-01 -5.478455263888900e+00  5.046462854731097e+00	20234	0
3965	8.612560594852148e+02 1.442497833620557e+02 8.471139238614838e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	5162	1
3984	 2.899137802864845e+02 -4.624478348960021e+02  4.270924958366747e+02	-7.688890016786246e-17  7.125272727987202e-01  7.125272727987166e-01	19872	0
3985	-8.244865068635144e+02 -2.821356056934324e+02  2.567504722488354e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	20068	1
4027	6.462955980045044e+02 3.351686142824235e+02 1.303904904507993e+03	 1.426887880856592e-16 -2.863025167519481e+00 -2.863025167519474e+00	20611	0
4036	-7.283199846221438e+02 -4.129503602129437e+02  6.844793641885780e+02	-1.058149741121068e-16 -4.372988341560731e+00 -4.372988341560731e+00	5329	0
4058	1.506137443927346e+02 2.347594513539337e+02 1.945250755044192e+03	-1.971544156254448e-16 -1.478658117190854e-16 -6.900404546890606e-16	20611	0
4065	4.313351365237941e+01 8.718626612030130e+02 1.453811542119542e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	19829	1
4070	-1.053589103967956e+02 -2.390020920410531e+02  6.894291116568838e+02	-7.583252498657535e+00 -4.029572607842193e+00 -3.553679890815342e+00	20611	0
4072	-2.595081886954629e+02  1.909188309203682e+01  3.507249634685276e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	9730	1
4073	 8.598418459228417e+02 -1.590990257669731e+02  2.778222543281945e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	20611	1
4085	 3.408254685319159e+02 -9.263098833543768e+01  3.018638848885371e+03	-4.496646778615344e-17 -5.423671850707104e-16 -3.385246189495621e-16	20611	0
4090	-2.545584412271570e+01  7.799387796487619e+02  1.026011939501680e+03	-7.297850532509495e+00  8.653534953579390e+00 -1.355684421069896e+00	20229	0
4155	8.061017305526650e+01 2.708218971944476e+02 1.983434521228266e+03	 2.125691340785956e+00 -2.337134814488330e-16 -2.125691340785970e+00	20611	0
4165	5.734635995422900e+02 5.480077554195743e+02 2.819941843371951e+03	 5.234466264072404e-17 -8.423501481735866e-16  1.314920853571571e-15	15521	0
4195	-3.196122650963193e+02  5.374011537017759e+01  3.289460746079819e+03	-2.838214363725200e-02 -5.751443299200076e-02 -2.913228935473455e-02	4954	0
4211	-1.414213562373078e+00  7.417550134646883e+02  1.031668793751173e+03	 7.119300028806364e+00 -8.696406915804666e+00  1.577106886998301e+00	20234	0
4235	2.361736649163070e+02 2.884995667241114e+02 2.742160097441431e+03	 9.125828394978078e-16 -1.100845664493492e-16 -1.605255207443402e-16	20611	0
4284	2.892066735052979e+02 1.180868324581534e+02 2.965605840296380e+03	-3.691845498025899e+00 -6.069639740308901e+00  2.377794242283017e+00	20611	0
4350	 8.704484476406400e+02 -5.868986283848335e+01  2.664378351510911e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	20611	1
4374	1.590990257669732e+02 2.884995667241114e+02 2.819234736590765e+03	 7.241743112947873e+00  5.916456789157589e-31 -7.241743112947887e+00	20611	0
4446	 2.899137802864845e+02 -8.251936136447009e+02  6.434671708797589e+01	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	8008	1
4489	1.195010460205265e+02 5.932625894155133e+02 1.059245958217448e+03	 4.181747284096879e+00 -6.828752823677725e+00  2.647005539580846e+00	20234	0
4493	-7.184204896855322e+02 -2.213244225113892e+02  2.612759556484293e+03	 4.558853587964219e+00  6.151310812051637e+00 -1.592457224087418e+00	20068	0
4495	-1.781909088590099e+02  1.251579002700189e+02  1.218344983984421e+03	-2.297553427562782e+00 -2.928811121746634e-16  2.297553427562782e+00	20611	0
4502	-1.661700935788385e+02 -8.032733034279179e+02  3.459873480345776e+03	-1.492766694681921e-16  9.841248906311790e-01 -9.841248906311506e-01	13787	0
4504	 8.541849916733493e+02 -1.923330444827409e+02  9.050966799187808e+01	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	7041	1
4508	-6.724585489084066e+02 -4.843681451127850e+02  6.689230150024739e+02	3.279098933952618e-16 4.406526364329766e-02 4.406526364329810e-02	5329	0
4515	-4.171930009000630e+01 -2.057680733252853e+02  7.198347032479053e+02	-8.001942495335980e+00 -3.736268780644253e+00 -4.265673714691731e+00	20611	0
4523	-6.307392488184003e+02 -3.959797974644653e+01  3.507249634685276e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	7050	1
4543	8.768124086713192e+01 2.884995667241112e+02 2.890652521490606e+03	 7.305735115475045e+00  9.860761315262648e-32 -7.305735115475031e+00	20611	0
4567	2.679934700697015e+02 6.434671708797589e+01 1.545735423673793e+03	-5.901137731856302e+00 -2.234915217073276e-16 -5.901137731856295e+00	20611	0
4571	 9.475230867899734e+01 -3.648670990922585e+02  6.774082963767124e+02	-4.103522603698338e-16 -1.376832023451296e+00 -1.376832023451293e+00	20259	0
4589	-1.117228714274745e+02  7.071067811865532e+00  2.255670631985086e+03	 9.860761315262648e-32 -5.365893057032181e+00 -5.365893057032196e+00	20611	0
4603	-1.117228714274745e+02  3.111269837220811e+01  2.279712262545429e+03	-1.426466644050384e-16 -3.577310972225188e-16 -4.280363953094816e-16	20611	0
4620	5.734635995422900e+02 6.611448404094219e+02 2.706804758382104e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	15521	1
