32	-3.952726906832800e+02 -1.605132393293463e+02  1.144098771959834e+03	-1.342885904866531e+00 -1.342885904866526e+00  3.212567540472901e-17	6982	0
35	 1.173797256769668e+02 -2.616295090390227e+02  1.757867458029757e+03	-1.713276531182833e-01 -1.713276531182832e-01 -3.970598789268906e-16	6994	0
38	-1.025304832720494e+02  1.958685783886738e+02  2.453660530717319e+03	 7.210312087583299e-01 -7.210312087583304e-01  1.553175877129486e-17	6994	0
40	-2.008183258569795e+02  9.828784258493010e+01  1.317339933350538e+03	-3.330696794478690e+00 -3.330696794478689e+00  5.138761735904029e-17	6994	0
41	-4.992173875177025e+02  3.528462838120872e+02  1.870297436238418e+03	1.629066380602559e+00 1.629066380602561e+00 3.520977761735662e-16	6994	0
42	-1.131370849898476e+02  1.803122292025696e+02  2.428911793375791e+03	-1.727329490892682e+00 -1.727329490892684e+00  3.505827234818228e-17	6994	0
43	 1.484924240491750e+01 -2.446589462905455e+02  1.875954290487910e+03	 4.674963479747864e+00  4.674963479747865e+00 -3.116131614637399e-16	6994	0
44	-1.343502884254440e+02 -1.534421715174808e+02  5.748778131046631e+02	-1.884418391935480e+00 -1.884418391935480e+00  3.024982322939488e-17	6982	0
45	-4.850752518939716e+02 -3.040559159102156e+01  1.048639356499650e+03	1.186706938275488e+00 1.186706938275487e+00 4.085254387999584e-16	6982	0
46	5.091168824543138e+01 3.889087296526009e+01 1.515329832082771e+03	-2.330239424395948e+00 -2.330239424395949e+00  6.918948016038641e-17	6994	0
49	-6.151828996322961e+02  3.316330803764909e+02  3.144503855936577e+03	 4.539447104560044e-16 -2.133628971862620e+00 -2.133628971862620e+00	6858	0
51	 7.580184694319789e+02 -3.691097397793777e+02  2.484773229089528e+03	-1.430612720137704e-17  1.101145864627398e+00  1.101145864627398e+00	3729	0
55	-6.279108216936543e+02 -3.917371567773474e+02  1.648973013727029e+03	 3.159970980829769e+00 -3.834562290108542e-16 -3.159970980829769e+00	6994	0
60	-2.114249275747777e+02 -7.636753236814707e+01  2.072529975657771e+03	-5.943119504236333e-16 -1.660402649764155e-16 -1.346300258169264e-15	6994	0
63	-7.071067811865464e+01 -3.118340905032674e+02  2.448710783249014e+03	 3.199724583340357e+00  3.199724583340359e+00 -4.018643430030426e-16	6994	0
65	-1.909188309203678e+02  4.299209229614208e+02  5.218448045156721e+02	-9.213041877979627e-17 -6.941035547780935e+00  6.941035547780935e+00	6836	0
70	-5.091168824543138e+01 -6.151828996322979e+01  2.824891590840257e+03	 7.782569304353375e-17 -9.266902900666594e-01  9.266902900666594e-01	6994	0
77	 8.640844866099610e+02 -1.202081528017130e+02  2.821356056934324e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6994	1
92	-3.832518754031088e+02  5.579072503561858e+02  2.134755372402187e+03	-5.857456717056724e+00  5.857456717056721e+00  9.287987276785266e-17	6994	0
93	3.252691193458111e+01 8.266078272070740e+02 2.819234736590765e+03	 1.594462985362785e+00 -1.594462985362780e+00  4.602662054739861e-16	6994	0
96	-7.778174593052029e+00  1.527350647362943e+02  1.129249529554916e+03	1.192315787151763e+00 1.192315787151764e+00 2.433984352832707e-17	6994	0
97	-3.493107499061545e+02  3.132483040656406e+02  1.631295344197365e+03	-4.057797445575316e+00 -4.057797445575317e+00  3.805863745406392e-16	6994	0
98	1.265721138323920e+02 2.347594513539339e+02 2.185667060647618e+03	 2.985218970139726e-16 -9.185289138891345e-17 -4.592644569446994e-17	6994	0
104	-7.919595949289328e+01 -5.769991334482227e+02  2.264155913359325e+03	 2.211872006552839e+00  2.211872006552844e+00 -1.218957024192469e-18	6994	0
105	-1.810193359837560e+02 -2.771858582251266e+02  2.665792565073284e+03	-1.546578401826945e+00 -1.546578401826946e+00  1.992378090061600e-16	6994	0
106	-4.949747468305759e+00 -6.399316369738256e+02  3.204607932337433e+03	-3.950937416734984e+00 -3.950937416734991e+00  4.208066466032040e-17	6994	0
107	 1.845548698896889e+02 -8.520636713297897e+02  2.802971280623474e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6994	1
124	-2.948635277547903e+02 -2.835498192558057e+02  2.787414931437370e+03	 5.959143050563121e+00 -1.609816605819006e+00 -7.568959656382120e+00	6994	0
135	 2.545584412271569e+01 -1.039446968344225e+02  1.085408909121350e+03	-2.143138906257434e+00 -7.077183768769766e+00  9.220322675027202e+00	6982	0
136	-4.355777772109132e+02 -2.856711395993651e+02  9.772215715998086e+02	-5.259607978098693e-01 -7.109453352471292e+00 -7.635414150281168e+00	6982	0
148	-1.279863273947651e+02 -2.460731598529185e+02  2.018789860287593e+03	 5.314521523097209e+00 -3.387424133145178e+00 -8.701945656242387e+00	6994	0
157	-2.800142853498729e+02 -1.499066376115481e+02  7.240773439350246e+02	-8.312040185536651e+00 -9.514764695218911e-01  7.360563716014759e+00	6982	0
190	 5.331585130146568e+02 -1.513208511739210e+02  3.183394728901837e+03	-7.347291092400383e+00  2.173552558378347e+00  5.173738534022021e+00	6994	0
206	-1.067731239591687e+02  5.699280656363571e+02  3.215214534055232e+03	-2.571321266966780e+00 -9.698130763748601e+00  1.226945203071537e+01	6994	0
209	-1.152584053334073e+02  2.962777413171634e+02  1.380272436876141e+03	-5.381087664939624e+00  5.427992733873015e+00  1.080908039881265e+01	6994	0
210	-1.994041122946064e+02  1.972827919510468e+02  1.897167493923507e+03	7.771096215164448e+00 2.343958004490013e+00 5.427138210674428e+00	6994	0
220	 1.555634918610417e+01 -7.141778489984129e+02  2.496086937588513e+03	-5.957085531171398e+00  2.292101104335693e+00 -8.249186635507087e+00	6994	0
221	-7.636753236814707e+01  8.909545442950503e+01  1.450983114994795e+03	-4.455792746622549e+00  4.180760104869897e+00 -8.636552851492453e+00	6994	0
234	-3.882016228714144e+02 -2.022325394193526e+02  2.962070306390448e+03	 2.261340568488151e+00 -6.156484207758254e+00 -8.417824776246448e+00	6994	0
236	 6.774082963767125e+02 -5.437651147324550e+02  6.738727624707797e+02	-9.080175122087510e-01  3.938540044880848e-17  9.080175122087475e-01	5872	0
243	 3.705239533417509e+02 -2.983990616607231e+02  2.532856490210213e+03	-1.013362714772168e+00  7.426326151648592e+00 -8.439688866420767e+00	6994	0
244	-1.046518036156090e+02 -9.545941546018389e+01  3.047630226914019e+02	1.068746252650045e+00 5.707177939827682e+00 6.775924192477726e+00	6982	0
245	1.011162697096763e+02 4.030508652763319e+01 8.654987001723341e+02	-2.228882254225404e+00 -6.495658164130488e+00  8.724540418355893e+00	6982	0
250	-1.527350647362944e+02 -4.603265145524424e+02  3.134604360999965e+03	 4.602485247289060e+00 -3.317776088484102e+00 -7.920261335773176e+00	6994	0
263	-3.090056633785212e+02  1.025304832720494e+02  1.429769911559199e+03	-7.692316223755959e+00 -8.315284764688613e-02  7.609163376109070e+00	6994	0
264	-3.889087296526011e+02  3.641599923110721e+02  1.969292385604535e+03	 6.101517354517515e+00 -1.231156863583927e+00  7.332674218101452e+00	6994	0
283	-8.202438661763949e+01  4.468914857098980e+02  2.722361107568207e+03	8.234805721470600e+00 1.502632519435146e+00 6.732173202035469e+00	6994	0
293	-4.285067093990476e+02 -4.525483399593904e+02  2.838326619682802e+03	 3.389229575847223e-17 -4.290835229146765e+00  4.290835229146751e+00	6994	0
297	 2.651650429449553e+02 -5.451793282948281e+02  3.266833329081849e+02	1.554023166495843e-16 8.422581771013775e+00 8.422581771013771e+00	6723	0
298	 4.695189027078675e+02 -1.718269478283310e+02  2.375171678005613e+03	 8.487297731263780e+00 -2.445549719997345e+00  6.041748011266435e+00	6994	0
299	 7.375123727775690e+02 -1.350573952066306e+02  2.962777413171634e+03	-6.751862434048213e+00 -1.651741980729490e+00  8.403604414777689e+00	6994	0
318	-6.363961030678934e+01  1.909188309203678e+02  1.223294731452727e+03	-4.536688391697234e+00  5.276845179079998e+00  9.813533570777238e+00	6994	0
328	-2.333452377915592e+01 -7.120565286548533e+02  3.150867816967256e+03	-1.208493065499297e+00 -7.787954709084900e+00 -6.579461643585603e+00	6994	0
329	 1.456639969244288e+02 -8.096372644585967e+02  2.721654000787021e+03	-4.120003333798380e+00  4.745008493735426e+00 -8.865011827533792e+00	6994	0
349	4.193143212436227e+02 1.979898987322333e+02 2.085257897719128e+03	-3.727793853431827e+00  5.887775983065879e+00 -9.615569836497706e+00	6994	0
350	7.566042558696060e+01 8.626702730475878e+01 6.668016946589142e+02	3.811060735629862e+00 4.336294934694253e+00 8.147355670324121e+00	6982	0
361	 2.390020920410529e+02 -4.638620484583753e+02  3.170666806840479e+03	-8.682262014157476e-16  2.222861462173512e-16 -5.233662475402390e-16	6994	0
364	 9.263098833543768e+01 -2.248599564173221e+02  1.819385747992987e+03	 5.030204264869027e+00 -1.095755509109534e+00 -6.125959773978558e+00	6994	0
365	-3.323401871576773e+02 -1.562705986422270e+02  1.202788634798317e+03	-7.722638543176785e+00 -1.529980032468377e-01 -7.569640539929953e+00	6982	0
366	-5.444722215136426e+01  2.184959953866430e+02  2.382949852598665e+03	-6.315402298589049e+00 -2.162519787476452e+00  8.477922086065490e+00	6994	0
368	-1.173797256769669e+02  2.474873734152914e+01  1.610082140761769e+03	 6.127933502654109e+00  1.427012010832680e+00 -7.554945513486778e+00	6994	0
369	-4.532554467405769e+02  3.132483040656405e+02  1.784737515714846e+03	-4.422222121649177e+00  3.326721053645258e+00  7.748943175294428e+00	6994	0
380	5.713422791987304e+02 6.491240251292506e+02 5.515432893255070e+02	-2.207735523278878e+00  3.686701503919157e-16  2.207735523278883e+00	6311	0
398	-5.635641046056784e+02  1.781909088590098e+02  2.072529975657771e+03	 1.466265878866040e-16  3.677682344480459e+00 -3.677682344480459e+00	6623	0
414	-7.438763338082479e+02 -1.096015510839147e+02  3.229356669678962e+03	 6.006844939734783e-17 -1.937364513026523e+00  1.937364513026552e+00	6467	0
420	-1.909188309203682e+01  8.089301576774103e+02  2.749938272034483e+03	6.951462511107284e+00 1.251684315003310e+00 8.203146826110590e+00	6994	0
421	-1.244507934888322e+02  4.122432534317572e+02  3.390577015789495e+03	-4.865700378801918e-01 -9.526004811364899e+00  1.001257484924510e+01	6994	0
426	 2.743574311003804e+02 -1.195010460205265e+02  1.683621246005169e+03	 6.231074605807118e+00  6.231074605807120e+00 -1.576259663273627e-16	6994	0
427	-7.071067811865532e+00  1.124299782086611e+02  1.170261722863736e+03	-1.073332349146369e+00  5.297397342186642e+00 -6.370729691333011e+00	6994	0
433	 7.071067811866669e-01 -5.225519112968586e+02  3.092885060909959e+03	 6.081537831229724e-01 -5.473531012447296e+00  6.081684795570254e+00	6994	0
436	-1.499066376115480e+02  1.166726188957804e+02  1.349866845285119e+03	-6.444774540714905e+00 -3.535641540909040e-01 -6.091210386624002e+00	6994	0
437	2.467802666341050e+02 1.711198410471445e+02 1.977777666978773e+03	4.819954308905459e+00 5.629923841216176e-01 5.382946693027080e+00	6994	0
453	 7.912524881477466e+02 -3.726452736853104e+02  2.514471713899363e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	3729	1
463	6.321534623807735e+02 5.868986283848344e+02 1.436840979371064e+03	-3.994243169717072e-16  3.022548360971044e+00  3.022548360971051e+00	6837	0
470	-6.837722574073912e+02  3.104198769408943e+02  3.191880010276075e+03	4.109774004523408e-16 3.078081363391902e-01 3.078081363391760e-01	6858	0
472	 8.039804102091044e+02 -3.471894295625948e+02  2.460731598529185e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	3729	1
521	4.348706704297267e+02 7.608468965567251e+02 1.827871029367225e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1740	1
551	 4.638620484583752e+02 -6.229610742253483e+02  4.475985924910846e+02	 2.945748056536937e+00 -7.220573265185141e+00 -4.274825208648206e+00	6723	0
617	-3.917371567773473e+02 -1.654629867976521e+02  1.141270344835088e+03	-4.974310185364057e+00 -2.487770377018450e+00 -7.462080562382504e+00	6982	0
620	-6.703372285648469e+02 -4.454772721475251e+01  2.334159484696793e+03	 4.498680338606075e-16  3.570109373482211e+00 -3.570109373482211e+00	6623	0
625	-2.757716446627524e+01 -8.025661966467314e+02  3.064600789662497e+03	 1.670553027044498e+00 -6.988641165155265e+00 -8.659194192199749e+00	6994	0
628	-6.491240251292505e+02  5.239661248592316e+02  1.897167493923507e+03	-7.205258815611515e-01 -4.287255340680527e-16  7.205258815611515e-01	6994	0
633	3.606244584051393e+01 5.338656197958433e+02 1.083287588777791e+03	-4.666229353200947e+00  3.536263453015317e-16  4.666229353200947e+00	6994	0
647	-6.682159082212873e+02 -2.934493141924172e+02  7.438763338082480e+02	-3.179655913957252e-16 -3.457424264365176e-01 -3.457424264365176e-01	5329	0
650	5.374011537017762e+01 3.040559159102153e+01 5.890199487283940e+02	4.374808613017608e+00 4.229780992580768e+00 8.604589605598379e+00	6982	0
655	-3.500178566873410e+02 -2.609224022578362e+02  2.865196677367891e+03	 4.583554557958903e+00 -3.750497931290818e+00 -8.334052489249697e+00	6994	0
663	4.914392129246505e+02 7.205418100290917e+02 1.863933475207739e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1740	1
702	8.251936136447009e+02 2.814284989122459e+02 1.317339933350538e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6763	1
756	-4.016366517139591e+02  6.300321420372138e+02  2.188495487772364e+03	-2.762772022490161e-01  7.877600991672338e+00  7.601323789423333e+00	6994	0
779	 1.180868324581535e+02 -1.668772003600252e+02  8.407499628308050e+02	-2.967897721394829e+00  4.595040507520702e+00 -7.562938228915527e+00	6982	0
787	2.588010819142763e+02 2.347594513539337e+02 2.053438092565734e+03	-2.564588489708194e-16  6.873674901057401e-16  1.483665285513470e-15	6994	0
788	1.838477631085022e+02 2.347594513539336e+02 2.128391411371508e+03	 6.791277457619543e+00 -4.683861624749758e-31 -6.791277457619547e+00	6994	0
795	-3.210264786586924e+02 -7.141778489984131e+01  2.778222543281945e+03	 4.836294365529898e+00 -3.724585385391094e+00  8.560879750921000e+00	6994	0
799	 8.626702730475870e+01 -1.385929291125633e+02  1.852619766708754e+03	 2.711733417872217e+00 -4.853529473041974e+00 -7.565262890914184e+00	6994	0
815	-6.837722574073912e+02 -5.225519112968584e+02  2.358908222038322e+03	1.288949728402506e-17 8.423603029129367e-01 8.423603029129225e-01	2647	0
831	-1.145512985522207e+02  7.424621202458729e+01  2.324259989760181e+03	 6.828007479258318e-01 -5.582231730653135e+00 -6.265032478578973e+00	6994	0
835	-1.124299782086609e+02 -7.636753236814707e+01  2.171524925023888e+03	-1.273571156045932e+00  7.888609052210118e-31 -1.273571156045932e+00	6994	0
836	-1.159655121145936e+02  1.180868324581536e+02  2.369514823756121e+03	-4.458836445034109e-02 -6.068723008693672e+00 -6.024134644243325e+00	6994	0
866	8.230722933011413e+02 1.272792206135785e+02 7.919595949289333e+02	-4.866912016030740e-17 -5.495621432759735e+00 -5.495621432759737e+00	5162	0
880	3.790092347159895e+02 1.470782104868019e+02 1.521693793113450e+03	-1.972152263052530e-31  6.318620792599162e+00 -6.318620792599155e+00	6994	0
881	3.790092347159894e+02 2.064751801064719e+02 1.462296823493780e+03	 7.528426868279707e-17  1.275922629036846e-15 -5.996189487030506e-16	6994	0
918	-6.003336572273788e+02  5.840702012600883e+02  1.809486253056375e+03	3.103901095191213e-17 1.947552814221311e+00 1.947552814221311e+00	6621	0
924	-7.502402948389270e+02  6.505382386916222e+01  2.338402125383912e+03	 8.831625725502199e-16 -1.370730723385066e-16  1.705282859130745e-16	6994	0
925	8.039804102091044e+02 2.085965004500316e+02 3.016517528541812e+03	-1.755233794668818e-17 -1.308487658379320e+00 -1.308487658379306e+00	3382	0
932	-5.515432893255070e+02  1.286934341759516e+02  2.637508293825822e+03	 6.698472116825265e+00 -8.541232642657448e-01  7.552595381091038e+00	6994	0
1047	 3.563818177180200e+02 -4.277996026178612e+02  5.352798333582165e+02	 5.411821012912501e+00 -3.310180052464904e+00  2.101640960447604e+00	6723	0
1078	 8.555992052357226e+01 -1.421284630184961e+02  1.606546606855836e+03	-4.823540745528483e-01  7.522112234358961e+00 -8.004466308911809e+00	6994	0
1107	-3.783021279348029e+02  6.505382386916244e+01  1.966463958479789e+03	 2.255819653114352e-16  1.240802742525845e-15 -3.872823020416594e-17	6994	0
1125	 8.555992052357225e+02 -1.887975105768082e+02  1.198545994111198e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	2972	1
1146	-3.111269837220809e+02 -2.969848480983501e+01  2.985404830169603e+03	-7.286006676241499e+00 -6.222881876004607e-01 -7.908294863841974e+00	6983	0
1171	-2.708218971944476e+02 -1.506137443927346e+02  1.938886794013513e+03	 3.141664414744778e-17  7.564300452815666e-16 -3.560592179713513e-16	6994	0
1176	 8.273149339882605e+01 -2.757716446627535e+01  9.517657274770929e+02	-2.973776764356248e+00 -6.219748634725457e+00  9.193525399081700e+00	6982	0
1188	1.343502884254440e+01 7.566042558696063e+01 1.441083620058184e+03	 5.316526112295069e+00 -1.488486793010033e+00  6.805012905305098e+00	6994	0
1189	-9.192388155425101e+01  3.040559159102168e+01  2.672156526103963e+03	-3.664349132043846e+00 -8.951944173490929e+00  5.287595041447062e+00	6994	0
1195	 1.272792206135786e+02 -5.437651147324550e+02  1.224001838233914e+03	-6.527758897379279e+00 -7.887302105367805e-17  6.527758897379272e+00	6715	0
1211	-7.636753236814707e+01 -4.914392129246504e+02  2.346887406758151e+03	9.451619056783755e-02 6.606562455190605e+00 6.512046264622796e+00	6994	0
1213	-6.965001794687491e+02 -5.289158723275375e+02  2.365272183069002e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	2647	1
1249	-1.484924240491750e+01  5.975052301026326e+02  1.197838887330011e+03	-7.120288517471067e+00  6.967402388176410e-17  7.120288517471071e+00	6994	0
1284	-8.980256121069147e+01 -4.157787873376899e+02  2.435982861187656e+03	-3.406389545613074e+00  3.954177408775642e+00  7.360566954388716e+00	6994	0
1324	-1.704127342659580e+02 -7.636753236814707e+01  2.113542168966590e+03	-5.850192367827020e+00  2.465190328815662e-32 -5.850192367827024e+00	6994	0
1331	-2.333452377915606e+02 -1.187939392393400e+02  2.008183258569795e+03	-3.245420981832729e+00 -4.105221817351332e+00 -7.350642799184058e+00	6994	0
1335	-3.726452736853106e+02  4.666904755831206e+01  2.003233511101489e+03	 2.318264729343603e+00 -5.193178122806085e+00  7.511442852149685e+00	6994	0
1339	-2.743574311003804e+02 -1.697056274847705e+01  2.165160963993208e+03	7.085400231966855e+00 1.757696822942314e+00 5.327703409024537e+00	6994	0
1360	 5.685138520739843e+02 -1.895046173579947e+02  2.456488957842066e+03	 8.908357855470499e+00 -2.668291596730548e-01  8.641528695797433e+00	6994	0
1365	 3.846660889654818e+02 -1.385929291125633e+02  2.323552882978995e+03	 7.380387214469721e+00 -3.603011941726628e+00  3.777375272743086e+00	6994	0
1369	 2.474873734152914e+01 -1.965756851698603e+02  1.178747004237975e+03	-3.026857478168566e+00 -5.585208418498667e+00  8.612065896667229e+00	6982	0
1410	 4.122432534317572e+02 -5.084097756731276e+02  5.034600282048218e+02	-4.375964168699086e+00  7.760959351367905e+00  3.384995182668819e+00	6287	0
1411	-7.071067811865532e+00  7.558971490884192e+02  2.929543394455866e+03	-3.453684498695104e+00 -4.834667861791424e+00  8.288352360486513e+00	6994	0
1419	-3.889087296526009e+01  7.205418100290919e+02  2.996718538668588e+03	-3.717678968376092e+00 -5.739314585148378e+00  9.456993553524484e+00	6994	0
1438	 2.750645378815668e+02 -5.275016587651646e+02  3.143089642374203e+03	-3.028363297971332e+00  6.905458478942663e+00  3.877095180971338e+00	6994	0
1449	-7.283199846221441e+01  6.767011895955260e+02  2.368807716974934e+03	 1.194293391363694e+00 -9.316058201235045e+00  8.121764809871323e+00	6528	0
1484	-7.629682169002846e+02  3.924442635585337e+02  3.057529721850631e+03	-4.613145385888643e-17  9.865507093407047e-01  9.865507093407331e-01	6699	0
1491	-2.333452377915605e+02 -2.927422074112305e+02  2.716704253318715e+03	 6.162994661276947e+00 -9.879768866579752e-02 -6.261792349942738e+00	6994	0
1514	1.046518036156091e+02 8.690342340782669e+02 2.858832716337211e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	3501	1
1518	 4.044650788387052e+02 -4.985102807365159e+02  5.126524163602469e+02	 4.384382416947304e+00 -7.336991580263719e+00 -2.952609163316414e+00	6723	0
1534	-6.929646455628165e+01 -1.838477631085021e+01  4.171930009000630e+02	3.530019072880696e+00 2.714584877916687e+00 6.244603950797380e+00	6982	0
1548	-3.111269837220809e+01  0.000000000000000e+00  4.737615433949868e+02	5.555815234454549e+00 2.320802257569123e+00 7.876617492023675e+00	6982	0
1555	-3.387041481883563e+02  8.032733034279179e+02  2.481237695183595e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	3501	1
1578	-2.283954903232548e+02  8.259007204258875e+02  2.568918936050727e+03	-7.408515378166967e+00  9.552587642311039e-02 -7.504041254590092e+00	3501	0
1593	 5.176021638285529e+02 -8.343860018001260e+01  3.507249634685275e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6773	1
1601	 4.999244942988891e+02 -7.141778489984129e+02  3.853731957466684e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6287	1
1606	-9.687362902255700e+01 -2.573868683519033e+02  1.974949239854027e+03	 7.203987917006216e+00 -1.471418509547142e+00 -8.675406426553344e+00	6994	0
1630	5.345727265770298e+02 9.616652224137044e+01 2.497501151150886e+03	-5.701056225818446e-17 -7.145612877694646e+00  7.145612877694653e+00	6994	0
1658	3.464823227814082e+02 2.397091988222396e+02 1.970706599166908e+03	-2.820263292088619e+00 -2.820263292088619e+00 -3.837222244305791e-17	6994	0
1659	 5.161879502661793e+01 -5.515432893255070e+01  1.970706599166908e+03	 6.613925711391067e-01  6.613925711391075e-01 -4.581190619858057e-18	6994	0
1670	 5.048742417671949e+02 -6.703372285648470e+02  7.947880220536794e+02	-1.069112927495150e+00  3.623523914303993e-17  1.069112927495150e+00	4160	0
1671	 4.963889603929562e+02 -7.170062761231592e+02  8.499423509862299e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	4160	1
1710	-9.263098833543773e+01 -4.737615433949867e+01  7.693321779309637e+02	-2.322849539293788e+00 -3.934027938252062e-16  2.322849539293788e+00	6982	0
1711	 6.653874810965410e+02 -1.668772003600252e+02  3.066722110006056e+03	-7.988417444604135e+00 -9.589753733887640e-01  8.947392817992906e+00	6994	0
1726	-9.899494936611745e+00 -8.711555544218265e+02  1.108743432900506e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	3622	1
1751	-3.783021279348029e+02 -7.000357133746820e+01  2.101521353686419e+03	 1.071051738862451e-16 -5.801432614326943e-17 -2.538331096227571e-16	6994	0
1760	5.925554826343268e+02 5.699280656363572e+02 7.014499269370551e+02	-4.551897585129566e+00 -4.829460217535967e+00 -2.775626324063971e-01	6311	0
1775	 4.702260094890540e+02 -7.360981592151959e+02  3.408254685319158e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6723	1
1786	-4.405275246792191e+02 -1.237436867076458e+02  9.107535341682731e+02	-4.870153898270619e+00  4.305621085082779e+00  9.175774983353399e+00	6982	0
1796	-8.152941187080894e+02 -3.104198769408945e+02  3.268247542644222e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	6467	1
1797	-2.757716446627535e+02 -1.626345596729059e+02  1.260064284074428e+03	-6.390375792913808e+00 -1.876037121720131e-01 -6.577979505085814e+00	6982	0
1824	-1.626345596729059e+02 -1.909188309203678e+02  2.108592421498284e+03	 2.415053883345095e-01 -6.961531671334850e+00 -7.203037059669363e+00	6994	0
1825	 4.483056992722711e+02 -5.791204537917824e+02  4.688117959266809e+02	-3.545255897887251e+00  7.553489895951849e+00  4.008233998064599e+00	6287	0
1832	-1.053589103967956e+02 -4.758828637385463e+02  3.071671857474362e+03	 6.099825633332337e+00 -7.988159028430246e-01 -6.898641536175347e+00	6994	0
1835	-1.675843071412117e+02  6.010407640085657e+01  1.105915005775760e+03	 4.368394517506857e-02 -9.153155400476010e-02 -4.784760882968442e-02	2239	0
1876	-8.145870119269030e+02 -1.385929291125635e+02  3.329058725826265e+03	-5.692415162036816e+00  3.361221328373148e+00  2.331193833663662e+00	6467	0
1877	-7.474118677141806e+02 -4.490128060534576e+02  6.675088014401008e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	5329	1
1886	 8.131727983645294e+01 -1.428355697996826e+02  7.799387796487619e+02	-5.585074654872313e+00  1.531251663311204e+00 -7.116326318183518e+00	6982	0
1912	-5.374011537017759e+01 -6.625590539717948e+02  2.833376872214496e+03	 2.946268706663616e-02  2.946268706663787e-02 -4.111098851298478e-16	6994	0
1919	 4.369919907732864e+02 -5.614427842621187e+02  4.822468247692254e+02	 3.396488277637968e+00 -7.122503826412801e+00 -3.726015548774837e+00	6723	0
1924	 1.626345596729061e+01 -8.718626612030130e+02  1.294005409571382e+03	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	3622	1
1970	-3.747665940288698e+01 -4.737615433949868e+02  3.005910926824013e+03	1.605977274270055e+00 1.605977274270052e+00 3.305306150085131e-17	6994	0
1971	-1.011162697096763e+02 -5.374011537017761e+02  3.005910926824013e+03	-4.157794704837027e+00 -4.157794704837023e+00 -4.978454050528726e-17	6994	0
1991	-2.941564209736038e+02  1.902117241391813e+02  1.809486253056375e+03	 6.573196875090282e+00 -1.330405242859932e+00  7.903602117950236e+00	6994	0
1997	-3.535533905932743e+01 -6.957930726875627e+02  2.426790473032231e+03	-4.172406276882477e+00  3.213216599738722e+00 -7.385622876621241e+00	6994	0
