14	15	-9.999999999999998e-01  0.000000000000000e+00  0.000000000000000e+00	 0.000000000000000e+00 -9.428090415820634e-01 -3.333333333333334e-01	1	-1	12
15	12	-9.999999999999998e-01  0.000000000000000e+00  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00	1	-1	12
16	17	4.999999999999999e-01 8.660254037844388e-01 0.000000000000000e+00	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	16
17	18	4.999999999999999e-01 8.660254037844388e-01 0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00	1	-1	16
18	19	4.999999999999999e-01 8.660254037844388e-01 0.000000000000000e+00	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	16
19	16	4.999999999999999e-01 8.660254037844388e-01 0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00	1	-1	16
20	21	-4.999999999999999e-01  8.660254037844388e-01  0.000000000000000e+00	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	20
21	22	-4.999999999999999e-01  8.660254037844388e-01  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00	1	-1	20
22	23	-4.999999999999999e-01  8.660254037844388e-01  0.000000000000000e+00	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	20
23	20	-4.999999999999999e-01  8.660254037844388e-01  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00	1	-1	20
24	25	-4.999999999999999e-01  2.886751345948129e-01 -8.164965809277260e-01	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	24
25	26	-4.999999999999999e-01  2.886751345948129e-01 -8.164965809277260e-01	 0.000000000000000e+00 -9.428090415820634e-01 -3.333333333333334e-01	1	-1	24
26	27	-4.999999999999999e-01  2.886751345948129e-01 -8.164965809277260e-01	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	24
27	24	-4.999999999999999e-01  2.886751345948129e-01 -8.164965809277260e-01	 0.000000000000000e+00 -9.428090415820634e-01 -3.333333333333334e-01	1	-1	24
28	29	 4.999999999999999e-01 -8.660254037844388e-01  0.000000000000000e+00	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	28
29	30	 4.999999999999999e-01 -8.660254037844388e-01  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00	1	-1	28
30	31	 4.999999999999999e-01 -8.660254037844388e-01  0.000000000000000e+00	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	28
31	28	 4.999999999999999e-01 -8.660254037844388e-01  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00	1	-1	28
32	33	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	32
33	34	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	32
34	35	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	32
35	32	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	32
36	37	-4.999999999999999e-01 -8.660254037844388e-01  0.000000000000000e+00	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	36
37	38	-4.999999999999999e-01 -8.660254037844388e-01  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00	1	-1	36
38	39	-4.999999999999999e-01 -8.660254037844388e-01  0.000000000000000e+00	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	36
39	36	-4.999999999999999e-01 -8.660254037844388e-01  0.000000000000000e+00	0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00	1	-1	36
40	41	 4.999999999999999e-01  2.886751345948129e-01 -8.164965809277260e-01	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	40
41	42	 4.999999999999999e-01  2.886751345948129e-01 -8.164965809277260e-01	 0.000000000000000e+00 -9.428090415820634e-01 -3.333333333333334e-01	1	-1	40
42	43	 4.999999999999999e-01  2.886751345948129e-01 -8.164965809277260e-01	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	40
43	40	 4.999999999999999e-01  2.886751345948129e-01 -8.164965809277260e-01	 0.000000000000000e+00 -9.428090415820634e-01 -3.333333333333334e-01	1	-1	40
44	45	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	44
45	46	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	44
46	47	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	44
47	44	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	44
48	49	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	48
49	50	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	48
50	51	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	48
51	48	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	48
52	53	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	52
53	54	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	52
54	55	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	-8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	52
55	52	0.000000000000000e+00 5.773502691896258e-01 8.164965809277260e-01	 8.164965809277261e-01  4.714045207910315e-01 -3.333333333333333e-01	1	-1	52
